Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2001-01-23,476.25,477.5,476.0,477.5,193,469.5,476.0,473.5,1.5,1.5,3.0,2.75,-1.25,0.75,-2.75,-1.0,454,237,454,472.8710886904295,476.0746871804785,481.722985162274,0.016895861272467266,1
2001-01-24,467.75,468.5,467.25,468.0,146,477.5,469.5,476.0,1.25,1.5,1.5,3.0,-0.25,-1.25,0.75,-2.75,193,454,237,475.18554434521474,476.49215164000424,481.05109294992127,-0.020095864003138255,0
2001-01-25,469.75,470.0,469.0,469.0,193,468.0,477.5,469.5,1.0,1.25,1.5,1.5,0.75,-0.25,-1.25,0.75,146,193,454,471.5927721726074,474.00485801151143,478.97461692666417,0.0021344725286326196,1
2001-01-26,465.0,467.0,465.0,467.0,146,469.0,468.0,477.5,2.0,1.0,1.25,1.5,-2.0,0.75,-0.25,-1.25,193,146,193,470.2963860863037,472.53896903881554,477.38761939218097,-0.00427351077738205,0
2001-01-29,460.0,460.0,457.75,459.75,259,467.0,469.0,468.0,2.25,2.0,1.0,1.25,0.25,-2.0,0.75,-0.25,146,193,146,468.6481930431519,470.9166425681288,475.7349117128868,-0.015646394184466846,0
2001-01-30,459.75,461.25,459.75,461.25,76,459.75,467.0,469.0,1.5,2.25,2.0,1.0,-1.5,0.25,-2.0,0.75,259,146,193,464.19909652157594,467.64600868301017,473.19165470257076,0.003257331870306505,1
2001-01-31,460.75,461.0,459.75,459.75,119,461.25,459.75,467.0,1.25,1.5,2.25,2.0,1.0,-1.5,0.25,-2.0,76,259,146,462.72454826078797,465.7726611122845,471.2916944714347,-0.0032573318703065105,0
2001-02-01,459.0,459.5,458.25,458.25,160,459.75,461.25,459.75,1.25,1.25,1.5,2.25,0.75,1.0,-1.5,0.25,119,76,259,461.237274130394,464.0086645132849,469.4553693768202,-0.003267976764616111,0
2001-02-02,462.25,463.0,462.25,463.0,202,458.25,459.75,461.25,0.75,1.25,1.25,1.5,-0.75,0.75,1.0,-1.5,160,119,76,459.743637065197,462.32199072792207,467.67255483429784,0.010312167366419735,1
2001-02-05,467.75,468.5,467.0,468.0,33,463.0,458.25,459.75,1.5,0.75,1.25,1.25,-0.25,-0.75,0.75,1.0,202,160,119,461.37181853259847,462.52057504600634,466.92913457297624,0.010741241831412616,1
2001-02-06,462.0,462.25,461.0,461.0,42,468.0,463.0,458.25,1.25,1.5,0.75,1.25,1.0,-0.25,-0.75,0.75,33,202,160,464.68590926629923,464.12546145802827,467.09951310837755,-0.015070252920998166,0
2001-02-07,464.25,465.5,464.0,465.25,164,461.0,468.0,463.0,1.5,1.25,1.5,0.75,-1.0,1.0,-0.25,-0.75,42,33,202,462.8429546331496,463.210034991309,466.1290586732337,0.009176852525711678,1
2001-02-08,463.0,463.5,462.25,463.0,42,465.25,461.0,468.0,1.25,1.5,1.25,1.5,0.0,-1.0,1.0,-0.25,164,42,33,464.0464773165748,463.80752690897134,465.98919728295175,-0.0048478414361260635,0
2001-02-09,453.0,453.0,452.0,453.0,191,463.0,465.25,461.0,1.0,1.25,1.5,1.25,0.0,0.0,-1.0,1.0,42,164,42,463.52323865828737,463.57100775332424,465.5136052678016,-0.02183492860320007,0
2001-02-12,455.0,456.5,454.5,456.5,0,453.0,463.0,465.25,2.0,1.0,1.25,1.5,-1.5,0.0,0.0,-1.0,191,42,164,458.2616193291437,460.47483126635115,463.522645769638,0.007696574551989067,1
2001-02-13,452.5,453.75,449.5,450.0,129,456.5,453.0,463.0,4.25,2.0,1.0,1.25,2.5,-1.5,0.0,0.0,0,191,42,457.38080966457187,459.31063014250924,462.4053176334856,-0.014341117270657712,0
2001-02-14,449.5,451.25,449.5,451.25,58,450.0,456.5,453.0,1.75,4.25,2.0,1.0,-1.75,2.5,-1.5,0.0,129,0,191,453.69040483228594,456.5836097108882,460.43158709867083,0.0027739268827252244,1
2001-02-15,452.0,453.25,451.75,453.25,54,451.25,450.0,456.5,1.5,1.75,4.25,2.0,-1.25,-1.75,2.5,-1.5,58,129,0,452.47020241614297,455.02143159477146,458.97076365930747,0.004422339987869762,1
